date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2009-07-31,7,tinyclouds:7,8184,2446,135,7
2009-08-01,2,tinyclouds:2,25,4,5,2
2009-08-03,3,tinyclouds:3,34,3,5,3
2009-08-04,2,tinyclouds:2,153,83,5,2
2009-08-05,2,tinyclouds:2,43,0,2,2
2009-08-06,7,tinyclouds:7,2323,620,64,7
2009-08-07,3,tinyclouds:3,978,908,7,3
2009-08-08,2,tinyclouds:2,11,6,2,2
2009-08-09,5,tinyclouds:5,613,506,16,5
2009-08-10,3,tinyclouds:3,81,8,5,3
2009-08-13,7,tinyclouds:7,15180,8547,106,7
2009-08-14,2,tinyclouds:2,49,35,11,2
2009-08-19,5,gmail:1|tinyclouds:4,7651,1854,126,5
2009-08-21,5,tinyclouds:4|vanzonneveld:1,831,182,43,5
2009-08-22,2,tinyclouds:2,26,56,9,2
2009-08-23,1,tinyclouds:1,87,66,11,1
2009-08-24,5,tinyclouds:5,800,69,17,5
2009-08-25,9,tinyclouds:9,1293,1277,77,9
2009-08-26,10,tinyclouds:10,963,903,109,10
2009-08-27,4,tinyclouds:4,113,18,11,4
2009-08-31,6,tinyclouds:6,310,98,19,6
2009-09-01,4,gmail:1|tinyclouds:3,38,68,10,4
2009-09-02,3,tinyclouds:3,4691,1008,110,3
2009-09-03,8,tinyclouds:8,715,94,21,8
2009-09-04,5,tinyclouds:5,121,27,9,5
2009-09-05,3,tinyclouds:3,42,6,7,3
2009-09-07,6,tinyclouds:6,57,44,10,6
2009-09-08,1,tinyclouds:1,8,2,2,1
2009-09-09,6,tinyclouds:6,3441,1208,114,6
2009-09-10,5,tinyclouds:5,43,17,16,5
2009-09-11,10,tinyclouds:10,4478,654,44,10
2009-09-12,4,tinyclouds:3|gmail:1,390,515,26,4
2009-09-13,5,tinyclouds:5,52,62,10,5
2009-09-14,3,tinyclouds:3,36,25,4,3
2009-09-15,4,tinyclouds:4,204,28,17,4
2009-09-16,1,joncrosby:1,23,0,1,1
2009-09-17,4,tinyclouds:4,1985,841,62,4
2009-09-18,2,tinyclouds:2,176,92,13,2
2009-09-20,7,tinyclouds:7,246,60,45,7
2009-09-21,1,tinyclouds:1,189,281,14,1
2009-09-22,5,tinyclouds:3|creationix:2,71,39,8,5
2009-09-23,11,tinyclouds:10|debuggable:1,2838,735,94,11
2009-09-24,6,tinyclouds:3|zappos:3,233,93,12,6
2009-09-25,1,tinyclouds:1,0,1,1,1
2009-09-26,1,tinyclouds:1,16,3,3,1
2009-09-27,5,melix:1|tinyclouds:3|debuggable:1,2315,62,10,5
2009-09-28,16,tinyclouds:16,1154,777,95,16
2009-09-29,4,tinyclouds:3|izs:1,207,168,13,4
2009-09-30,2,tinyclouds:2,45,13,7,2
2009-10-02,3,tinyclouds:3,15742,2,66,3
2009-10-03,7,tinyclouds:6|debuggable:1,793,6624,28,7
2009-10-04,4,tinyclouds:4,171,60,9,4
2009-10-05,10,tinyclouds:9|gmail:1,324,129,63,10
2009-10-06,5,tinyclouds:3|debuggable:2,72,43,8,5
2009-10-07,11,tinyclouds:10|debuggable:1,4005,4527,153,11
2009-10-08,2,tinyclouds:2,29,36,3,2
2009-10-09,15,tinyclouds:15,319,95,23,15
2009-10-10,1,tinyclouds:1,8,6,2,1
2009-10-12,6,tinyclouds:3|debuggable:3,187,12,8,6
2009-10-13,3,tinyclouds:1|debuggable:1|creationix:1,119,96,8,3
2009-10-14,4,tinyclouds:2|gmail:2,213,87,12,4
2009-10-15,2,tinyclouds:2,3219,3009,17,2
2009-10-16,5,tinyclouds:5,8079,2331,142,5
2009-10-25,1,tinyclouds:1,10,9,8,1
2009-10-26,2,tinyclouds:2,3,16,2,2
2009-10-27,8,tinyclouds:8,86,74,33,8
2009-10-28,7,tinyclouds:6|creationix:1,9212,2142,157,7
2009-10-29,5,tinyclouds:4|debuggable:1,1487,1743,119,5
2009-10-31,8,tinyclouds:8,567,464,61,8
2009-11-01,2,tinyclouds:1|debuggable:1,68,26,4,2
2009-11-02,4,tinyclouds:2|debuggable:2,45,33,8,4
2009-11-03,5,tinyclouds:4|gmail:1,296,82,16,5
2009-11-04,4,tinyclouds:4,4,7,4,4
2009-11-05,1,tinyclouds:1,2,0,1,1
2009-11-06,3,tinyclouds:3,3059,3174,15,3
2009-11-07,10,tinyclouds:9|debuggable:1,280,254,25,10
2009-11-11,3,debuggable:3,50,3,5,3
2009-11-12,2,debuggable:1|tinyclouds:1,7,2,2,2
2009-11-13,2,johansorensen:1|gmail:1,19,3,3,2
2009-11-14,1,debuggable:1,69,3,3,1
2009-11-15,1,tinyclouds:1,10,3,1,1
2009-11-16,1,debuggable:1,1,1,1,1
2009-11-17,8,tinyclouds:8,947,41391,43,8
2009-11-18,3,tinyclouds:3,11294,5997,214,3
2009-11-19,2,tinyclouds:1|onnlucky:1,6,2,2,2
2009-11-21,4,tinyclouds:3|debuggable:1,2254,6970,20,4
2009-11-22,6,tinyclouds:1|wave:1|debuggable:1|gmail:2|apache:1,796,13,19,6
2009-11-23,1,tinyclouds:1,30,34,2,1
2009-11-24,1,simonwillison:1,7,2,1,1
2009-11-27,1,tinyclouds:1,553,41,28,1
2009-11-28,8,tinyclouds:5|gmail:2|debuggable:1,1693,394,75,8
2009-11-29,2,nslator:1|gr:1,288,1085,5,2
2009-11-30,1,wave:1,145,13,4,1
2009-12-01,1,rhnh:1,90,20,2,1
2009-12-02,2,inimino:1|gmail:1,58,38,11,2
2009-12-05,5,tinyclouds:4|distrop:1,4312,1473,105,5
2009-12-06,8,tinyclouds:6|debuggable:2,869,767,26,8
2009-12-07,5,rhnh:1|tinyclouds:3|vision-media:1,224,92,17,5
2009-12-08,2,tinyclouds:2,2,2,2,2
2009-12-09,6,tinyclouds:5|gmail:1,900,643,62,6
2009-12-11,3,izs:3,454,72,4,3
2009-12-12,1,izs:1,77,71,2,1
2009-12-13,5,tinyclouds:5,648,133,18,5
2009-12-14,1,tinyclouds:1,194,0,4,1
2009-12-15,5,notion:3|tinyclouds:2,677,179,11,5
2009-12-16,6,gmail:1|izs:3|tinyclouds:2,394,82,10,6
2009-12-17,5,vision-media:1|izs:1|tinyclouds:3,240,127,7,5
2009-12-18,7,venodesigns:1|tinyclouds:5|brandedcode:1,8024,1694,119,7
2009-12-19,3,tinyclouds:3,1650,7627,113,3
2009-12-20,1,debuggable:1,0,4,1,1
2009-12-22,5,izs:1|tinyclouds:3|pfenniger:1,134,101,17,5
2009-12-23,1,inimino:1,75,9,2,1
2009-12-27,1,tinyclouds:1,66,0,2,1
2009-12-28,4,tinyclouds:4,121,100,10,4
2009-12-29,4,tinyclouds:4,295,268,5,4
2009-12-30,13,tinyclouds:12|gmail:1,8130,1766,130,13
2009-12-31,2,tinyclouds:1|creationix:1,25,7,6,2
2010-01-02,1,creationix:1,31,2,2,1
2010-01-03,5,creationix:1|izs:3|gmail:1,1282,16,10,5
2010-01-04,6,izs:1|vision-media:1|tinyclouds:3|ell:1,386,633,29,6
2010-01-05,6,debuggable:5|tinyclouds:1,134,54,9,6
2010-01-06,6,tinyclouds:4|benjaminthomas:1|fatpipi:1,160,42,10,6
2010-01-07,6,tinyclouds:1|gmail:3|debuggable:2,873,130,18,6
2010-01-08,5,tinyclouds:1|benjaminthomas:1|izs:3,102,18,7,5
2010-01-09,2,tinyclouds:2,167,123,11,2
2010-01-10,2,tinyclouds:2,18,22,2,2
2010-01-11,3,pobox:2|tinyclouds:1,19,1,3,3
2010-01-12,2,tinyclouds:2,1,1,1,2
2010-01-13,3,tinyclouds:1|fatpipi:1|limpet:1,67,55,4,3
2010-01-15,2,tinyclouds:2,277,245,14,2
2010-01-16,2,gmail:1|debuggable:1,9,8,4,2
2010-01-18,3,gmail:1|tinyclouds:2,244,8,11,3
2010-01-19,8,brandedcode:1|inimino:1|debuggable:4|tinyclouds:2,8663,3414,160,8
2010-01-20,12,debuggable:1|tinyclouds:8|pfenniger:3,117,90,15,12
2010-01-22,2,gmail:1|cloudhead:1,31,31,2,2
2010-01-24,6,gmail:1|tinyclouds:4|debuggable:1,523,108,13,6
2010-01-25,1,tinyclouds:1,124,31,7,1
2010-01-26,6,tinyclouds:5|gmail:1,195,125,9,6
2010-01-27,7,tinyclouds:7,394,414,16,7
2010-01-28,4,tinyclouds:3|debuggable:1,649,181,6,4
2010-01-29,2,tinyclouds:2,91,0,3,2
2010-01-30,4,brandedcode:1|pfenniger:1|tinyclouds:1|gmail:1,57,34,5,4
2010-01-31,1,tinyclouds:1,4,5,1,1
2010-02-01,2,tinyclouds:2,13,11,6,2
2010-02-02,5,tinyclouds:5,146,73,10,5
2010-02-03,6,tinyclouds:6,20156,11864,224,6
2010-02-04,1,debuggable:1,32,28,2,1
2010-02-05,7,tinyclouds:6|izs:1,1942,458,12,7
2010-02-07,6,tinyclouds:5|gmail:1,170,39,15,6
2010-02-08,2,tinyclouds:2,19,226,5,2
2010-02-09,7,creationix:2|tinyclouds:3|beebo:1|vision-media:1,232,99,12,7
2010-02-10,2,masuidrive:1|tinyclouds:1,3,3,1,2
2010-02-11,3,debuggable:1|tinyclouds:2,43,38,6,3
2010-02-12,4,tinyclouds:4,135,130,40,4
2010-02-13,1,masuidrive:1,7,7,2,1
2010-02-15,4,markhansen:1|tinyclouds:1|pfenniger:1|debuggable:1,47,1,5,4
2010-02-16,8,tinyclouds:6|melix:1|izs:1,179,148,46,8
2010-02-17,19,gmail:1|creationix:1|tinyclouds:17,602,444,54,19
2010-02-18,5,brandedcode:2|notion:1|tinyclouds:2,164,43,10,5
2010-02-19,10,tinyclouds:10,24514,5749,246,10
2010-02-20,10,notion:1|tinyclouds:7|creationix:1|gmail:1,122,392,20,10
2010-02-21,10,gmail:2|tinyclouds:7|izs:1,320,125,42,10
2010-02-22,9,benjaminthomas:1|tinyclouds:7|melix:1,50,33,10,9
2010-02-23,5,notion:1|tinyclouds:3|joyent:1,1812,388,57,5
2010-02-24,2,pfenniger:1|gr:1,4,4,2,2
2010-02-25,6,gmail:2|tinyclouds:2|benjaminthomas:2,418,176,130,6
2010-02-26,6,benjaminthomas:1|gmail:2|tinyclouds:3,129,113,41,6
2010-02-27,3,cixar:1|benjaminthomas:1|notion:1,44,22,6,3
2010-03-01,6,tinyclouds:5|debuggable:1,395,383,14,6
2010-03-02,13,notion:1|tinyclouds:10|debuggable:2,466,135,22,13
2010-03-03,10,notion:1|gmail:1|tinyclouds:5|izs:1|debuggable:2,568,169,14,10
2010-03-04,5,tinyclouds:3|debuggable:2,50,31,7,5
2010-03-05,14,debuggable:5|tinyclouds:8|gmail:1,280,66,25,14
2010-03-07,3,tinyclouds:1|debuggable:2,88,35,6,3
2010-03-08,19,tinyclouds:10|debuggable:2|izs:5|gmail:2,1641,777,203,19
2010-03-09,11,tinyclouds:10|gmail:1,309,224,20,11
2010-03-10,5,tinyclouds:4|izs:1,10358,3234,198,5
2010-03-11,13,tinyclouds:12|melix:1,351,59,17,13
2010-03-12,18,fatpipi:2|gmail:1|tinyclouds:15,453,96,27,18
2010-03-13,4,tinyclouds:2|gmail:1|mailbox:1,12,8,5,4
2010-03-14,2,nslator:1|emptybox:1,7,1,2,2
2010-03-15,16,tinyclouds:15|izs:1,108499,1672,150,16
2010-03-16,4,emptybox:2|tinyclouds:1|izs:1,64,48,6,4
2010-03-17,7,emptybox:1|tinyclouds:4|feistystudios:1|gmail:1,4253,105264,112,7
2010-03-18,6,railsnewbie:1|tinyclouds:4|ioncannon:1,384,300,20,6
2010-03-19,22,mailbox:1|tinyclouds:20|gmail:1,895,704,58,22
2010-03-20,2,tinyclouds:1|mailbox:1,8,0,2,2
2010-03-22,6,tinyclouds:2|gmail:2|izs:2,402,201,19,6
2010-03-23,10,tinyclouds:9|ranney:1,107196,996,110,10
2010-03-24,1,tinyclouds:1,5,0,1,1
2010-03-25,3,tinyclouds:3,16950,10538,189,3
2010-03-26,6,tinyclouds:5|creationix:1,4778,4216,54,6
2010-03-27,1,tinyclouds:1,160,189,1,1
2010-03-28,1,ranney:1,234,100,1,1
2010-03-29,2,tinyclouds:2,316,316,48,2
2010-03-30,2,distrop:1|ranney:1,153,32,3,2
2010-03-31,4,mailbox:1|tinyclouds:3,45,39,8,4
2010-04-01,4,creationix:1|tinyclouds:3,94,141,5,4
2010-04-02,7,tinyclouds:6|wave:1,374,1688,20,7
2010-04-03,1,wave:1,1232,16,5,1
2010-04-04,6,tinyclouds:6,579,863,55,6
2010-04-05,4,tinyclouds:4,138,54,14,4
2010-04-06,5,tinyclouds:3|emptybox:2,16306,10,95,5
2010-04-07,13,fatpipi:2|tinyclouds:10|mailbox:1,1920,9909,82,13
2010-04-08,16,fatpipi:1|tinyclouds:11|izs:1|mailbox:1|debuggable:2,2886,787,65,16
2010-04-09,8,mailbox:1|creationix:1|tinyclouds:6,814,696,17,8
2010-04-10,2,brandedcode:1|gmail:1,60,12,3,2
2010-04-11,5,tinyclouds:3|izs:1|ranney:1,370,169,16,5
2010-04-12,8,creationix:1|wave:3|tinyclouds:3|ranney:1,1863,124,20,8
2010-04-13,9,brandedcode:1|tinyclouds:8,284,264,16,9
2010-04-14,8,wave:1|tinyclouds:7,9473,4813,195,8
2010-04-15,13,wave:6|tinyclouds:5|brandedcode:1|ranney:1,304,156,19,13
2010-04-17,1,mailbox:1,454,4,9,1
2010-04-18,4,tinyclouds:2|mailbox:1|gmail:1,880,154,28,4
2010-04-19,3,tinyclouds:1|creationix:2,18,3,3,3
2010-04-20,8,inimino:1|tinyclouds:1|gmail:1|izs:3|debuggable:2,772,1225,26,8
2010-04-21,3,mailbox:1|tinyclouds:2,52,11,4,3
2010-04-22,6,tinyclouds:6,505,428,20,6
2010-04-23,9,fictorial:1|emptybox:1|tinyclouds:7,3573,7025,147,9
2010-04-24,3,mape:1|melix:1|pfenniger:1,518,194,6,3
2010-04-25,1,tinyclouds:1,3,3,2,1
2010-04-26,6,melix:3|tinyclouds:3,301,25,11,6
2010-04-27,6,ranney:2|tinyclouds:4,2634,778,56,6
2010-04-28,14,debuggable:3|creationix:1|tinyclouds:5|mailbox:3|shinetech:1|samuelhughes:1,1823,611,77,14
2010-04-29,4,mailbox:1|tinyclouds:3,44,13,9,4
2010-04-30,8,tinyclouds:5|cixar:1|brandedcode:2,340,52,10,8
2010-05-01,2,tinyclouds:1|dpbis:1,3,5,2,2
2010-05-02,9,brandedcode:2|tinyclouds:5|usp:2,130,183,12,9
2010-05-03,8,inimino:1|tinyclouds:6|wave:1,422,77,13,8
2010-05-04,10,std:1|tinyclouds:5|wave:1|izs:2|ranney:1,3835,25,16,10
2010-05-05,2,shinetech:1|tinyclouds:1,119,17,3,2
2010-05-06,6,gmail:2|tinyclouds:4,6489,2258,102,6
2010-05-07,4,creationix:1|izs:1|tinyclouds:1|ranney:1,117,86,7,4
2010-05-08,4,redshed:1|tinyclouds:3,55,16,5,4
2010-05-09,10,tinyclouds:6|izs:4,251,121,15,10
2010-05-10,5,tinyclouds:5,103955,929,115,5
2010-05-11,1,tinyclouds:1,2,2,1,1
2010-05-12,7,tinyclouds:6|bnoordhuis:1,189,43,14,7
2010-05-13,4,gmail:1|tinyclouds:3,54,12,11,4
2010-05-14,13,melix:1|ranney:2|tinyclouds:5|pfenniger:4|vision-media:1,518,187,22,13
2010-05-16,1,redshed:1,17,1,2,1
2010-05-17,6,debuggable:4|tinyclouds:2,358,24,13,6
2010-05-18,3,tinyclouds:1|std:1|izs:1,75,10,4,3
2010-05-19,3,tinyclouds:2|debuggable:1,116,127,8,3
2010-05-20,8,tinyclouds:6|debuggable:2,462,443,25,8
2010-05-21,4,tinyclouds:3|gmail:1,8688,6144,185,4
2010-05-22,1,tinyclouds:1,9,0,1,1
2010-05-23,4,bnoordhuis:1|tinyclouds:1|mscdex:1|iki:1,896,22,13,4
2010-05-24,3,tinyclouds:3,151,85,6,3
2010-05-25,3,tinyclouds:3,95,20,8,3
2010-05-26,7,tinyclouds:7,4140,1049,84,7
2010-05-27,4,brandedcode:1|mscdex:1|tinyclouds:2,971,54,9,4
2010-05-28,3,creationix:2|gmail:1,80,1,5,3
2010-05-29,6,tinyclouds:6,95,54,22,6
2010-05-31,2,tinyclouds:2,5630,3904,85,2
2010-06-01,3,tinyclouds:2|gmail:1,400,107,9,3
2010-06-02,6,tinyclouds:4|std:1|redshed:1,802,363,14,6
2010-06-03,5,debuggable:2|tinyclouds:3,78,27,7,5
2010-06-04,2,std:1|tinyclouds:1,12,8,2,2
2010-06-06,1,tinyclouds:1,242,140,6,1
2010-06-07,8,std:1|tinyclouds:5|ranney:1|gmail:1,178,146,14,8
2010-06-08,6,tinyclouds:3|std:1|ranney:1|gmail:1,6123,1225,102,6
2010-06-09,2,tinyclouds:2,1645,318,66,2
2010-06-10,5,melix:1|tinyclouds:2|ranney:1|izs:1,46,43,8,5
2010-06-11,5,tinyclouds:3|brianmckenna:1|izs:1,518,122,72,5
2010-06-12,2,apache:1|izs:1,427,0,5,2
2010-06-14,4,debuggable:1|tinyclouds:2|izs:1,147,52,9,4
2010-06-15,13,std:3|tinyclouds:9|blowery:1,2865,1198,73,13
2010-06-16,7,gmail:1|izs:1|brandedcode:1|tinyclouds:3|artcom:1,2600,762,58,7
2010-06-17,3,tinyclouds:3,248,210,9,3
2010-06-18,6,tinyclouds:3|brandedcode:3,408,23,30,6
2010-06-19,5,tinyclouds:5,148,105,12,5
2010-06-20,1,tinyclouds:1,11,12,9,1
2010-06-21,6,tinyclouds:5|std:1,314,22,12,6
2010-06-22,7,gmail:1|tinyclouds:5|std:1,141,321,18,7
2010-06-23,5,tinyclouds:5,2213,1390,169,5
2010-06-24,5,tinyclouds:3|ranney:1|therealcha0s:1,322,58,17,5
2010-06-25,1,tinyclouds:1,3,3,1,1
2010-06-27,1,notion:1,6,0,1,1
2010-06-28,9,tinyclouds:6|Baranovskiy:2|gmail:1,1619,1191,64,9
2010-06-29,8,tinyclouds:4|gmail:2|ranney:1|Baranovskiy:1,404,245,51,8
2010-06-30,3,tinyclouds:3,39,16,7,3
2010-07-01,5,tinyclouds:4|artcom:1,43,38,11,5
2010-07-02,1,izs:1,1,1,1,1
2010-07-03,6,tinyclouds:6,1555,4598,87,6
2010-07-04,1,mscdex:1,45,15,1,1
2010-07-05,1,ranney:1,547,252,8,1
2010-07-07,5,tinyclouds:3|gmail:2,4126,1475,90,5
2010-07-09,1,gmail:1,40,7,2,1
2010-07-10,1,melix:1,33,9,1,1
2010-07-11,2,melix:1|heroku:1,2351,5,12,2
2010-07-12,11,melix:1|std:7|tinyclouds:1|mscdex:1|apache:1,414,330,16,11
2010-07-13,15,melix:2|apache:10|tinyclouds:2|gmail:1,301,174,36,15
2010-07-14,8,tinyclouds:4|melix:1|apache:2|std:1,11018,10126,95,8
2010-07-15,14,std:1|tinyclouds:10|ranney:1|gmail:1|izs:1,1776,1050,197,14
2010-07-16,5,tinyclouds:3|palm:2,74,11,10,5
2010-07-17,5,tinyclouds:3|kassens:1|gmail:1,102,74,7,5
2010-07-18,3,kassens:2|emby:1,37,38,4,3
2010-07-19,10,melix:1|tinyclouds:4|benle:1|brandedcode:1|std:1|mscdex:1|izs:1,92,42,16,10
2010-07-20,4,black:1|gmail:2|std:1,70,5,7,4
2010-07-21,3,tinyclouds:3,2157,667,64,3
2010-07-22,2,Baranovskiy:2,32,32,3,2
2010-07-23,6,mkbot:1|izs:1|tinyclouds:3|gmail:1,275,49,15,6
2010-07-24,1,gmail:1,4,4,1,1
2010-07-25,2,tinyclouds:2,34,5,6,2
2010-07-26,8,tinyclouds:6|gmail:1|ranney:1,1515,665,35,8
2010-07-27,4,tinyclouds:4,70,69,5,4
2010-07-28,1,bnoordhuis:1,71,3,4,1
2010-07-29,1,tinyclouds:1,20,14,2,1
2010-07-30,4,tinyclouds:3|bnoordhuis:1,68,85,5,4
2010-07-31,3,tinyclouds:1|izs:1|mscdex:1,98,53,7,3
2010-08-01,2,gmail:2,99,45,5,2
2010-08-02,2,tinyclouds:1|bnoordhuis:1,45,13,5,2
2010-08-03,3,tinyclouds:1|izs:2,1953,533,50,3
2010-08-04,10,tinyclouds:7|gmail:1|whiteink:2,423,135,71,10
2010-08-05,7,debuggable:1|cloudhead:1|vision-media:3|gmail:2,234,25,17,7
2010-08-06,2,tinyclouds:1|gmail:1,490,498,6,2
2010-08-07,1,mscdex:1,7,11,1,1
2010-08-08,3,tinyclouds:3,4,1,3,3
2010-08-09,6,notion:2|tinyclouds:2|gmail:2,349,69,9,6
2010-08-10,3,tinyclouds:3,932,333,58,3
2010-08-11,5,tinyclouds:2|indutny:1|notion:1|gmail:1,258,11,6,5
2010-08-12,6,gmail:2|tinyclouds:2|notion:2,4073,2770,94,6
2010-08-13,6,gmail:2|tinyclouds:4,2725,3638,83,6
2010-08-14,2,fatpipi:1|tinyclouds:1,11,5,2,2
2010-08-15,5,mailbox:3|tinyclouds:2,186,106,8,5
2010-08-16,1,mailbox:1,1,1,1,1
2010-08-17,17,gmail:4|mailbox:6|tinyclouds:5|aminche:2,8536,6600,196,17
2010-08-18,3,mailbox:1|tinyclouds:2,81,9,8,3
2010-08-19,6,mailbox:1|tinyclouds:4|creationix:1,76,42,7,6
2010-08-20,11,tinyclouds:3|aminche:2|mailbox:6,48,47,19,11
2010-08-21,11,tinyclouds:5|dinhe:4|gmail:2,494,106,22,11
2010-08-22,12,izs:4|aminche:4|gmail:2|mailbox:2,274,138,20,12
2010-08-23,8,debuggable:2|mscdex:2|aminche:2|gmail:2,156,8,12,8
2010-08-24,2,gmail:2,20,4,4,2
2010-08-25,4,aminche:2|gmail:2,80,6,8,4
2010-08-27,10,tinyclouds:8|benjaminthomas:2,154,24,18,10
2010-08-30,12,tinyclouds:8|indutny:2|gmail:2,102,100,12,12
2010-08-31,4,tinyclouds:2|izs:2,48,16,8,4
2010-09-01,2,benjaminthomas:2,14,18,4,2
2010-09-03,4,gmail:4,176,52,8,4
2010-09-04,4,tinyclouds:4,139,84,8,4
2010-09-05,6,tinyclouds:6,158,153,10,6
2010-09-06,10,tinyclouds:9|gmail:1,145,104,10,10
2010-09-07,15,tinyclouds:13|debuggable:2,198,239,27,15
2010-09-08,20,debuggable:2|tinyclouds:6|gmail:8|izs:4,26961,25883,245,20
2010-09-09,14,tinyclouds:9|debuggable:2|apache:2|mnot:1,330,42,27,14
2010-09-10,4,tinyclouds:1|tonym:2|mnot:1,187,10,9,4
2010-09-11,4,tinyclouds:2|tonym:2,74,12,14,4
2010-09-12,5,tinyclouds:5,176,115,5,5
2010-09-13,4,tinyclouds:3|std:1,219,179,8,4
2010-09-14,7,izs:2|tinyclouds:5,192,19,13,7
2010-09-15,6,tinyclouds:5|37signals:1,57,48,8,6
2010-09-16,30,mailbox:10|tinyclouds:17|apache:3,5476,2127,115,30
